data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-06-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,113,6,119,625,744,-31,1,2093,408,,,3245,76924,52646,dc-IT-0037
2020-06-01T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,4,0,4,24,28,-1,0,344,27,,,399,29956,29196,
2020-06-01T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,20,1,21,114,135,-9,0,926,97,,,1158,70892,68633,
2020-06-01T17:00:00,ITA,15,Campania,40.83956555,14.25084984,224,6,230,709,939,-41,4,3454,413,,,4806,203858,99580,
2020-06-01T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,383,54,437,2631,3068,-95,19,20617,4124,,,27809,329358,198884,
2020-06-01T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,40,2,42,224,266,-12,1,2673,335,,,3274,135431,80085,
2020-06-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,594,56,650,2244,2894,-89,10,4105,739,,,7738,257563,208081,
2020-06-01T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,191,7,198,413,611,-58,56,7641,1467,,,9719,107787,60117,
2020-06-01T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3085,167,3252,17609,20861,-135,50,52026,16131,,,89018,757446,447874,
2020-06-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,63,9,72,1255,1327,-11,0,4416,987,,,6730,103994,65848,
2020-06-01T17:00:00,ITA,14,Molise,41.55774754,14.65916051,2,2,4,131,135,-10,0,279,22,,,436,14819,14147,
2020-06-01T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,13,4,17,106,123,-4,1,2184,291,,,2598,67121,31254,
2020-06-01T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,14,3,17,276,293,-11,2,3677,462,,,4432,89235,48853,
2020-06-01T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,904,54,958,4104,5062,-99,21,21720,3876,,,30658,321476,209006,
2020-06-01T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,140,11,151,1004,1155,-22,4,2837,506,,,4498,119650,80390,
2020-06-01T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,23,1,24,137,161,-24,1,1065,131,,,1357,57687,49354,
2020-06-01T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,65,8,73,894,967,-19,0,2202,274,,,3443,151186,129103,
2020-06-01T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,85,25,110,972,1082,-29,3,7977,1048,,,10107,253845,180233,
2020-06-01T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,15,2,17,14,31,0,0,1324,76,,,1431,70741,50790,
2020-06-01T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,11,0,11,6,17,2,3,1027,143,,,1187,15230,11950,
2020-06-01T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,110,6,116,1352,1468,-32,2,15768,1918,,,19154,675934,335650,
2020-06-02T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,113,6,119,624,743,-1,4,2093,413,,,3249,77892,53279,
2020-06-02T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,4,0,4,20,24,-4,0,348,27,,,399,30424,29664,
2020-06-02T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,20,1,21,91,112,-23,0,949,97,,,1158,71617,69419,
2020-06-02T17:00:00,ITA,15,Campania,40.83956555,14.25084984,236,7,243,647,890,-49,3,3504,415,,,4809,206834,100269,
2020-06-02T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,358,50,408,2504,2912,-156,19,20780,4136,,,27828,333629,201267,
2020-06-02T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,40,2,42,202,244,-22,2,2696,336,,,3276,136524,80795,
2020-06-02T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,580,56,636,2211,2847,-47,5,4155,741,,,7743,260102,209892,
2020-06-02T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,175,7,182,364,546,-65,15,7720,1468,,,9734,109060,60631,
2020-06-02T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3021,166,3187,17068,20255,-606,187,52807,16143,,,89205,766122,451502,
2020-06-02T17:00:00,ITA,11,Marche,43.61675973,13.5188753,60,9,69,1257,1326,-1,4,4421,987,,,6734,104968,66434,
2020-06-02T17:00:00,ITA,14,Molise,41.55774754,14.65916051,3,2,5,128,133,-2,0,281,22,,,436,14951,14278,
2020-06-02T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,13,3,16,104,120,-3,0,2187,291,,,2598,67643,31610,
2020-06-02T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,14,2,16,267,283,-10,0,3686,463,,,4432,89787,49173,
2020-06-02T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,849,46,895,3933,4828,-234,57,22003,3884,,,30715,325097,211174,
2020-06-02T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,134,11,145,906,1051,-104,0,2939,508,,,4498,121460,81372,
2020-06-02T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,21,1,22,133,155,-6,0,1071,131,,,1357,58224,49736,
2020-06-02T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,62,7,69,897,966,-1,4,2206,275,,,3447,153417,130886,
2020-06-02T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,85,25,110,901,1011,-71,10,8053,1053,,,10117,257178,182335,
2020-06-02T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,15,2,17,14,31,0,0,1324,76,,,1431,71769,51508,
2020-06-02T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,10,0,10,3,13,-4,0,1031,143,,,1187,15327,12027,
2020-06-02T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,103,5,108,1295,1403,-65,8,15838,1921,,,19162,690267,340051,
2020-06-03T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,112,3,115,621,736,-7,3,2102,414,,,3252,78356,53555,
2020-06-03T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,4,0,4,19,23,-1,0,349,27,,,399,30708,29938,
2020-06-03T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,20,0,20,90,110,-2,0,951,97,,,1158,72237,69978,
2020-06-03T17:00:00,ITA,15,Campania,40.83956555,14.25084984,206,4,210,659,869,-21,12,3537,415,,,4821,208854,101664,
2020-06-03T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,342,50,392,2447,2839,-73,14,20856,4147,,,27842,336630,202506,
2020-06-03T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,39,2,41,192,233,-11,0,2707,336,,,3276,138250,81683,
2020-06-03T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,519,51,570,2248,2818,-29,10,4188,747,,,7753,262461,211669,
2020-06-03T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,169,6,175,339,514,-32,17,7764,1473,,,9751,110006,61006,
2020-06-03T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2995,131,3126,17098,20224,-31,237,53046,16172,,,89442,777477,458782,
2020-06-03T17:00:00,ITA,11,Marche,43.61675973,13.5188753,57,8,65,1245,1310,-16,1,4438,987,,,6735,105679,66805,
2020-06-03T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,2,3,124,127,-6,0,287,22,,,436,15123,14439,
2020-06-03T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,13,3,16,104,120,0,0,2187,291,,,2598,67965,31800,
2020-06-03T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,15,2,17,205,222,-61,1,3748,463,,,4433,91021,49626,
2020-06-03T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,841,44,885,3801,4686,-142,19,22150,3898,,,30734,327206,212012,
2020-06-03T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,131,10,141,895,1036,-15,1,2952,511,,,4499,122506,82041,
2020-06-03T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,12,1,13,133,146,-9,0,1080,131,,,1357,58605,50057,
2020-06-03T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,60,7,67,813,880,-86,0,2292,275,,,3447,154873,131820,
2020-06-03T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,76,25,101,872,973,-38,4,8093,1055,,,10121,259167,183229,
2020-06-03T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,15,2,17,14,31,0,0,1324,76,,,1431,72001,51310,
2020-06-03T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,9,0,9,4,13,0,0,1031,143,,,1187,15413,12084,
2020-06-03T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,106,2,108,1279,1387,-16,2,15856,1921,,,19164,695053,341333,
2020-06-04T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,109,3,112,592,704,-32,3,2136,415,,,3255,79720,54527,
2020-06-04T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,3,0,3,17,20,-3,0,352,27,,,399,31096,30706,
2020-06-04T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,19,0,19,83,102,-8,0,959,97,,,1158,73072,70813,
2020-06-04T17:00:00,ITA,15,Campania,40.83956555,14.25084984,160,5,165,665,830,-39,1,3572,420,,,4822,210001,102305,
2020-06-04T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,320,49,369,2319,2688,-151,18,21018,4154,,,27860,341710,204614,
2020-06-04T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,34,2,36,177,213,-20,3,2730,336,,,3279,138942,81854,
2020-06-04T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,488,51,539,2215,2754,-64,11,4260,750,,,7764,265380,214051,
2020-06-04T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,149,6,155,239,394,-120,21,7899,1479,,,9772,111587,61688,
2020-06-04T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2954,125,3079,17145,20224,0,84,53101,16201,,,89526,780887,460658,
2020-06-04T17:00:00,ITA,11,Marche,43.61675973,13.5188753,52,5,57,1246,1303,-7,3,4447,988,,,6738,110077,67429,dc-IT-0038
2020-06-04T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,2,2,123,125,-2,0,288,23,,,436,15261,15261,
2020-06-04T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,7,2,9,103,112,-8,0,2194,292,,,2598,68513,32135,
2020-06-04T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,14,1,15,192,207,-15,0,3762,464,,,4433,91631,49920,
2020-06-04T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,808,43,851,3705,4556,-130,24,22292,3910,,,30758,331241,214551,
2020-06-04T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,131,9,140,827,967,-69,4,3022,514,,,4503,125049,83870,
2020-06-04T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,12,1,13,95,108,-38,0,1118,131,,,1357,59556,50865,
2020-06-04T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,57,6,63,816,879,-1,0,2292,276,,,3447,157868,134035,
2020-06-04T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,65,24,89,794,883,-90,1,8180,1059,,,10122,262762,186632,
2020-06-04T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,15,2,17,14,31,0,0,1324,76,,,1431,73204,52223,
2020-06-04T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,9,0,9,1,10,-3,0,1034,143,,,1187,15512,12156,
2020-06-04T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,97,2,99,1220,1319,-68,4,15915,1934,,,19168,706475,344495,
2020-06-05T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,103,4,107,563,670,-34,2,2172,415,,,3257,80972,55295,
2020-06-05T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,18,18,-2,0,354,27,,,399,31485,30705,
2020-06-05T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,18,0,18,79,97,-5,1,965,97,,,1159,74186,72124,
2020-06-05T17:00:00,ITA,15,Campania,40.83956555,14.25084984,133,7,140,634,774,-56,0,3623,425,,,4822,212486,104169,
2020-06-05T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,281,38,319,2193,2512,-176,17,21198,4167,,,27877,347146,207533,
2020-06-05T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,25,2,27,153,180,-33,1,2762,338,,,3280,142246,83600,
2020-06-05T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,480,51,531,2179,2710,-44,9,4309,754,,,7773,268561,216743,
2020-06-05T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,142,6,148,96,244,-150,14,8056,1486,,,9786,113329,62417,
2020-06-05T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2960,120,3080,16773,19853,-371,402,53853,16222,,,89928,800276,475041,
2020-06-05T17:00:00,ITA,11,Marche,43.61675973,13.5188753,50,5,55,1238,1293,-10,2,4458,989,,,6740,111431,68197,
2020-06-05T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,2,2,120,122,-3,0,291,23,,,436,15568,15568,
2020-06-05T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,10,2,12,89,101,-11,1,2206,292,,,2599,69466,32665,
2020-06-05T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,8,1,9,114,123,-84,0,3846,464,,,4433,92916,50312,
2020-06-05T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,743,40,783,3586,4369,-187,49,22511,3927,,,30807,335814,217032,
2020-06-05T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,111,5,116,730,846,-121,4,3140,521,,,4507,127520,85007,
2020-06-05T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,11,0,11,56,67,-41,2,1161,131,,,1359,60794,51853,
2020-06-05T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,54,6,60,812,872,-7,1,2300,276,,,3448,160639,136155,
2020-06-05T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,55,23,78,779,857,-26,7,8209,1063,,,10129,266508,188882,
2020-06-05T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,12,2,14,15,29,-2,0,1326,76,,,1431,74142,52888,
2020-06-05T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,9,0,9,1,10,0,0,1034,143,,,1187,15587,12200,
2020-06-05T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,96,2,98,1131,1229,-90,6,16007,1938,,,19174,713500,346872,
2020-06-06T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,96,3,99,554,653,-17,1,2187,418,,,3258,82332,56223,
2020-06-06T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,17,17,-1,0,355,27,,,399,31882,31102,
2020-06-06T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,18,0,18,73,91,-6,0,971,97,,,1159,75290,73228,
2020-06-06T17:00:00,ITA,15,Campania,40.83956555,14.25084984,97,7,104,634,738,-36,0,3658,426,,,4822,215404,105814,
2020-06-06T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,256,35,291,2125,2416,-96,17,21307,4171,,,27894,351146,210719,
2020-06-06T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,24,2,26,135,161,-19,3,2784,338,,,3283,146338,84978,
2020-06-06T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,477,49,526,2171,2697,-13,28,4346,758,,,7801,271662,219363,
2020-06-06T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,136,4,140,105,245,1,13,8062,1492,,,9799,114887,63119,
2020-06-06T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2840,110,2950,16549,19499,-354,142,54322,16249,,,90070,813972,480566,
2020-06-06T17:00:00,ITA,11,Marche,43.61675973,13.5188753,46,3,49,1146,1195,-98,2,4556,991,,,6742,112740,68775,
2020-06-06T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,2,2,119,121,-1,0,292,23,,,436,16522,15809,
2020-06-06T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,7,2,9,91,100,-1,1,2208,292,,,2600,70578,33291,
2020-06-06T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,6,1,7,97,104,-19,1,3866,464,,,4434,94159,50758,
2020-06-06T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,684,37,721,3446,4167,-202,38,22744,3934,,,30845,340176,219444,
2020-06-06T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,109,4,113,645,758,-88,4,3231,522,,,4511,129898,86405,
2020-06-06T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,10,1,11,49,60,-7,3,1171,131,,,1362,62145,52956,
2020-06-06T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,47,7,54,812,866,-6,2,2308,276,,,3450,163432,138343,
2020-06-06T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,49,22,71,714,785,-72,5,8281,1068,,,10134,269298,190860,
2020-06-06T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,11,2,13,15,28,-1,0,1327,76,,,1431,75336,53733,
2020-06-06T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,7,0,7,5,12,2,2,1033,144,,,1189,15730,12289,
2020-06-06T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,82,2,84,1080,1164,-65,8,16069,1949,,,19182,734130,351519,
2020-06-07T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,88,4,92,561,653,0,7,2194,418,,,3265,83020,56702,
2020-06-07T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,14,14,-3,0,358,27,,,399,32147,31357,
2020-06-07T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,18,0,18,73,91,0,0,971,97,,,1159,76142,74080,
2020-06-07T17:00:00,ITA,15,Campania,40.83956555,14.25084984,86,6,92,633,725,-13,4,3675,426,,,4826,217898,108785,
2020-06-07T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,245,32,277,2051,2328,-88,14,21405,4175,,,27908,355952,213979,
2020-06-07T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,22,4,26,125,151,-10,0,2793,339,,,3283,147673,85671,
2020-06-07T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,467,49,516,2174,2690,-7,11,4362,760,,,7812,274129,221612,
2020-06-07T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,127,5,132,111,243,-2,13,8070,1499,,,9812,116247,63749,
2020-06-07T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2801,107,2908,16512,19420,-79,125,54505,16270,,,90195,821977,485842,
2020-06-07T17:00:00,ITA,11,Marche,43.61675973,13.5188753,41,2,43,1116,1159,-36,3,4595,991,,,6745,113729,69376,
2020-06-07T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,2,2,118,120,-1,0,293,23,,,436,16791,16056,
2020-06-07T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,7,2,9,88,97,-3,3,2214,292,,,2603,71755,33944,
2020-06-07T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,6,1,7,75,82,-22,1,3889,464,,,4435,95638,51385,
2020-06-07T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,659,38,697,3265,3962,-205,10,22952,3941,,,30855,343354,221367,
2020-06-07T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,96,4,100,633,733,-25,0,3253,525,,,4511,131931,86405,
2020-06-07T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,10,1,11,48,59,-1,0,1172,131,,,1362,63172,53735,
2020-06-07T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,42,7,49,813,862,-4,1,2312,277,,,3451,164985,139481,
2020-06-07T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,52,20,72,678,750,-35,1,8315,1070,,,10135,272106,192675,
2020-06-07T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,10,2,12,17,29,1,1,1327,76,,,1432,76179,54314,
2020-06-07T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,6,0,6,3,9,-3,2,1038,144,,,1191,15905,12335,
2020-06-07T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,81,1,82,1003,1085,-79,1,16144,1954,,,19183,745805,354338,
2020-06-08T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,89,4,93,539,632,-21,0,2215,418,,,3265,83715,57165,
2020-06-08T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,13,13,-1,0,359,27,,,399,32720,31930,
2020-06-08T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,18,0,18,59,77,-14,0,985,97,,,1159,76501,74439,
2020-06-08T17:00:00,ITA,15,Campania,40.83956555,14.25084984,82,6,88,629,717,-8,2,3685,426,,,4828,219033,109534,
2020-06-08T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,239,31,270,2012,2282,-46,20,21467,4179,,,27928,360962,215416,
2020-06-08T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,22,3,25,119,144,-7,1,2800,340,,,3284,148030,85834,
2020-06-08T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,466,49,515,2100,2615,-75,16,4450,763,,,7828,275885,222963,
2020-06-08T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,125,5,130,118,248,5,14,8073,1505,,,9826,117410,64349,
2020-06-08T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2708,107,2815,16504,19319,-101,194,54768,16302,,,90389,826465,489775,
2020-06-08T17:00:00,ITA,11,Marche,43.61675973,13.5188753,41,2,43,1032,1075,-84,2,4681,991,,,6747,114310,69736,
2020-06-08T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,2,2,117,119,-1,0,294,23,,,436,16966,16224,
2020-06-08T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,7,2,9,88,97,0,1,2215,292,,,2604,72257,34307,
2020-06-08T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,7,1,8,73,81,-1,1,3891,464,,,4436,95825,51453,
2020-06-08T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,633,36,669,3197,3866,-96,14,23049,3954,,,30869,344924,222000,
2020-06-08T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,94,4,98,600,698,-35,1,3289,525,,,4512,133164,88228,
2020-06-08T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,9,1,10,46,56,-3,0,1175,131,,,1362,63510,54051,
2020-06-08T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,40,7,47,806,853,-9,1,2321,278,,,3452,165693,140109,
2020-06-08T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,50,20,70,651,721,-29,9,8349,1074,,,10144,273706,193737,
2020-06-08T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,10,2,12,17,29,0,0,1327,76,,,1432,76413,54486,
2020-06-08T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,7,0,7,1,8,-1,0,1039,144,,,1191,15910,12385,
2020-06-08T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,82,1,83,997,1080,-5,4,16152,1955,,,19187,750248,355368,
2020-06-09T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,91,4,95,472,567,-65,1,2248,451,,,3266,84700,57880,dc-IT-0040
2020-06-09T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,1,0,1,13,14,1,1,359,27,,,400,33185,32395,
2020-06-09T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,18,0,18,50,68,-9,0,994,97,,,1159,77216,75154,
2020-06-09T17:00:00,ITA,15,Campania,40.83956555,14.25084984,73,3,76,599,675,-42,5,3732,426,,,4833,220662,110583,
2020-06-09T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,226,31,257,1899,2156,-126,18,21605,4185,,,27946,367485,218890,
2020-06-09T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,21,2,23,105,128,-16,0,2816,340,,,3284,148889,86257,
2020-06-09T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,462,47,509,2061,2570,-45,23,4515,766,,,7851,279572,225930,
2020-06-09T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,119,5,124,125,249,1,8,8076,1509,,,9834,118891,65073,
2020-06-09T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2660,96,2756,15541,18297,-1022,192,55967,16317,,,90581,836313,496273,
2020-06-09T17:00:00,ITA,11,Marche,43.61675973,13.5188753,32,0,32,960,992,-83,0,4763,992,,,6747,115510,70335,
2020-06-09T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,2,2,118,120,1,2,295,23,,,438,17162,16411,
2020-06-09T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,7,2,9,86,95,-2,0,2217,292,,,2604,72652,34607,
2020-06-09T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,6,1,7,74,81,0,3,3894,464,,,4439,96527,51934,
2020-06-09T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,599,39,638,3033,3671,-195,21,23258,3961,,,30890,348770,224293,
2020-06-09T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,76,5,81,532,613,-85,0,3373,526,,,4512,135625,90248,
2020-06-09T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,9,1,10,44,54,-2,-1,1176,131,,,1361,64272,54707,dc-IT-0042
2020-06-09T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,39,6,45,808,853,0,2,2323,278,,,3454,168562,142495,
2020-06-09T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,46,17,63,565,628,-93,1,8440,1077,,,10145,277092,195695,
2020-06-09T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,12,2,14,15,29,0,3,1330,76,,,1435,77427,55145,
2020-06-09T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,7,0,7,1,8,0,0,1039,144,,,1191,16040,12436,
2020-06-09T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,77,0,77,927,1004,-76,4,16226,1961,,,19191,762098,358948,
2020-06-10T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,83,5,88,462,550,-17,0,2263,453,,,3266,86082,58766,
2020-06-10T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,1,0,1,10,11,-3,0,362,27,,,400,33551,32761,
2020-06-10T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,18,0,18,36,54,-14,0,1008,97,,,1159,78174,76112,
2020-06-10T17:00:00,ITA,15,Campania,40.83956555,14.25084984,74,2,76,566,642,-33,1,3764,428,,,4834,223302,112309,
2020-06-10T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,228,25,253,1808,2061,-95,24,21717,4192,,,27970,375278,223413,
2020-06-10T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,25,1,26,87,113,-15,2,2832,341,,,3286,152866,90061,
2020-06-10T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,368,47,415,2151,2566,-4,18,4533,770,,,7869,283630,229513,
